Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
194258,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/24/19 18:17,"454 12th St, New York City, NY 10001"
194259,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/28/19 16:24,"356 Park St, Los Angeles, CA 90001"
194260,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/21/19 11:07,"252 Dogwood St, Los Angeles, CA 90001"
194261,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/14/19 16:48,"689 10th St, New York City, NY 10001"
194262,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/04/19 20:50,"888 Hill St, Seattle, WA 98101"
194263,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,2,£11.95,05/29/19 19:53,"865 Center St, Seattle, WA 98101"
194264,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/28/19 23:01,"996 Johnson St, Portland, OR 97035"
194265,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/18/19 12:24,"65 Pine St, New York City, NY 10001"
194266,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/22/19 21:15,"187 Park St, Atlanta, GA 30301"
194267,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/17/19 22:08,"299 Adams St, Atlanta, GA 30301"
194268,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/13/19 11:18,"711 10th St, Austin, TX 73301"
194269,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/08/19 13:03,"750 Pine St, Los Angeles, CA 90001"
194270,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/30/19 19:20,"902 Cherry St, New York City, NY 10001"
194271,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/28/19 22:37,"673 Jackson St, Los Angeles, CA 90001"
194272,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/06/19 14:23,"817 2nd St, Los Angeles, CA 90001"
194273,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,4,,05/22/19 20:14,"789 Cherry St, Seattle, WA 98101"
194274,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/04/19 11:04,"626 Spruce St, Los Angeles, CA 90001"
194275,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/14/19 17:49,"258 4th St, Dallas, TX 75001"
194276,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/02/19 17:21,"632 Church St, New York City, NY 10001"
194277,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/10/19 09:41,"751 8th St, New York City, NY 10001"
194278,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/18/19 21:27,"553 Walnut St, Portland, ME 04101"
194279,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/06/19 15:51,"739 Center St, Los Angeles, CA 90001"
194280,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/08/19 09:20,"905 7th St, New York City, NY 10001"
194281,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/13/19 12:08,"71 Adams St, Boston, MA 02215"
194282,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/25/19 06:32,"319 Walnut St, Boston, MA 02215"
194283,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/13/19 19:09,"395 5th St, San Francisco, CA 94016"
194284,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/21/19 09:46,"345 Spruce St, Seattle, WA 98101"
194285,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/30/19 22:18,"838 Elm St, San Francisco, CA 94016"
194286,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/20/19 10:17,"629 Washington St, Dallas, TX 75001"
194287,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/12/19 21:04,"899 Elm St, Seattle, WA 98101"
194288,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/25/19 20:16,"164 4th St, Los Angeles, CA 90001"
194289,$i$P$h$o$n$e$,1,£700,05/28/19 21:05,"974 Cedar St, Dallas, TX 75001"
194290,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/01/19 17:00,"884 West St, Los Angeles, CA 90001"
194291,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/23/19 07:54,"589 Walnut St, Seattle, WA 98101"
194292,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/27/19 11:19,"223 Maple St, San Francisco, CA 94016"
194293,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/16/19 19:09,"910 Madison St, Boston, MA 02215"
194294,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/31/19 20:44,"365 Ridge St, New York City, NY 10001"
194294,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/31/19 20:44,"365 Ridge St, New York City, NY 10001"
194295,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/20/19 21:02,"547 9th St, Atlanta, GA 30301"
194296,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/24/19 16:59,"678 Chestnut St, New York City, NY 10001"
194297,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/29/19 13:20,"779 Washington St, San Francisco, CA 94016"
194298,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/14/19 20:28,"628 Jefferson St, Seattle, WA 98101"
194299,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/08/19 21:21,"826 Dogwood St, Seattle, WA 98101"
194300,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/12/19 10:06,"989 Hill St, New York City, NY 10001"
194301,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/10/19 18:17,"397 Cedar St, Los Angeles, CA 90001"
194302,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/06/19 05:41,"834 Adams St, San Francisco, CA 94016"
194303,$i$P$h$o$n$e$,1,£700,05/07/19 19:31,"596 West St, New York City, NY 10001"
194304,$L$G$ $D$r$y$e$r$,1,£600.0,05/27/19 16:59,"796 West St, Dallas, TX 75001"
194305,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,4,,05/25/19 11:04,"818 Wilson St, Los Angeles, CA 90001"
194306,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/28/19 14:49,"918 1st St, San Francisco, CA 94016"
194307,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/25/19 15:30,"300 Elm St, San Francisco, CA 94016"
194308,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/18/19 08:02,"980 Willow St, Los Angeles, CA 90001"
194309,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/14/19 18:28,"450 Church St, Atlanta, GA 30301"
194310,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/05/19 09:57,"126 Church St, Seattle, WA 98101"
194311,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/19/19 12:06,"631 14th St, New York City, NY 10001"
194312,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/08/19 19:09,"658 Church St, Portland, OR 97035"
194313,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/30/19 18:24,"39 5th St, Seattle, WA 98101"
194314,$G$o$o$g$l$e$ $P$h$o$n$e$,1,£600,05/04/19 11:11,"941 8th St, New York City, NY 10001"
194314,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/04/19 11:11,"941 8th St, New York City, NY 10001"
194314,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/04/19 11:11,"941 8th St, New York City, NY 10001"
194315,$i$P$h$o$n$e$,1,£700,05/16/19 00:50,"2 Center St, Austin, TX 73301"
194316,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/20/19 15:06,"663 Elm St, Los Angeles, CA 90001"
194317,$F$l$a$t$s$c$r$e$e$n$ $T$V$,1,£300,05/31/19 21:30,"493 Lincoln St, New York City, NY 10001"
194318,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/18/19 21:53,"342 1st St, San Francisco, CA 94016"
194319,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/14/19 21:00,"68 12th St, Seattle, WA 98101"
194320,$i$P$h$o$n$e$,1,£700,05/17/19 05:53,"180 Adams St, New York City, NY 10001"
194320,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/17/19 05:53,"180 Adams St, New York City, NY 10001"
194321,$L$G$ $W$a$s$h$i$n$g$ $M$a$c$h$i$n$e$,1,£600.0,05/14/19 06:59,"761 Lakeview St, Portland, OR 97035"
194322,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/10/19 10:58,"793 5th St, Boston, MA 02215"
194323,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/08/19 14:48,"185 River St, Austin, TX 73301"
194324,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/11/19 08:39,"141 1st St, Boston, MA 02215"
194325,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/23/19 18:18,"960 Park St, San Francisco, CA 94016"
194326,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/14/19 21:37,"428 13th St, Boston, MA 02215"
194327,$i$P$h$o$n$e$,1,£700,05/10/19 17:42,"984 6th St, Austin, TX 73301"
194328,$L$G$ $D$r$y$e$r$,1,£600.0,05/31/19 14:01,"844 Cedar St, Atlanta, GA 30301"
194329,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/22/19 14:15,"515 Church St, San Francisco, CA 94016"
194330,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/25/19 22:35,"273 Walnut St, San Francisco, CA 94016"
194331,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/17/19 20:35,"526 Lake St, Boston, MA 02215"
194332,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/27/19 15:10,"912 Willow St, San Francisco, CA 94016"
194333,$G$o$o$g$l$e$ $P$h$o$n$e$,1,£600,05/23/19 21:40,"383 2nd St, Portland, OR 97035"
194334,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/04/19 15:48,"494 2nd St, Atlanta, GA 30301"
194335,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/16/19 12:05,"53 Ridge St, Portland, OR 97035"
194336,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/30/19 05:04,"361 11th St, Los Angeles, CA 90001"
194337,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/30/19 12:45,"176 7th St, Atlanta, GA 30301"
194338,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/01/19 16:38,"139 11th St, New York City, NY 10001"
194339,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/04/19 14:57,"910 Lincoln St, New York City, NY 10001"
194340,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/22/19 17:35,"597 Washington St, San Francisco, CA 94016"
194341,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/21/19 11:30,"659 Highland St, Atlanta, GA 30301"
194342,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/23/19 17:01,"460 Wilson St, Los Angeles, CA 90001"
194343,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/28/19 17:26,"21 Highland St, San Francisco, CA 94016"
194343,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/28/19 17:26,"21 Highland St, San Francisco, CA 94016"
194344,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/08/19 08:44,"287 Church St, New York City, NY 10001"
194345,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/16/19 09:25,"734 Hickory St, New York City, NY 10001"
194346,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/29/19 18:00,"366 Jackson St, Los Angeles, CA 90001"
194347,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/26/19 00:22,"196 Jefferson St, Atlanta, GA 30301"
194348,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/18/19 20:03,"153 10th St, New York City, NY 10001"
194349,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/11/19 21:09,"186 Jackson St, Dallas, TX 75001"
194350,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/10/19 12:00,"564 Sunset St, San Francisco, CA 94016"
194351,$M$a$c$b$o$o$k$ $P$r$o$ $L$a$p$t$o$p$,1,£1700,05/01/19 13:23,"853 Willow St, Austin, TX 73301"
194352,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/21/19 16:09,"11 6th St, San Francisco, CA 94016"
194353,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/05/19 12:58,"297 12th St, Austin, TX 73301"
194354,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/06/19 12:49,"844 Madison St, New York City, NY 10001"
194355,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/27/19 15:55,"196 Cherry St, Portland, OR 97035"
194356,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/07/19 22:16,"773 Cherry St, Austin, TX 73301"
194357,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/08/19 10:24,"601 West St, San Francisco, CA 94016"
194358,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/30/19 12:02,"135 Jackson St, Seattle, WA 98101"
194359,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/07/19 12:53,"442 Park St, Dallas, TX 75001"
194360,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/17/19 07:32,"768 Walnut St, Los Angeles, CA 90001"
194361,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/14/19 18:54,"316 11th St, New York City, NY 10001"
194362,$i$P$h$o$n$e$,1,£700,05/22/19 18:56,"988 Cherry St, New York City, NY 10001"
194363,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/23/19 15:27,"841 Lincoln St, Boston, MA 02215"
194364,$F$l$a$t$s$c$r$e$e$n$ $T$V$,1,£300,05/01/19 12:01,"672 5th St, San Francisco, CA 94016"
194365,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,3,£3.84,05/14/19 20:57,"924 13th St, Los Angeles, CA 90001"
194366,$3$4$i$n$ $U$l$t$r$a$w$i$d$e$ $M$o$n$i$t$o$r$,1,£379.99,05/16/19 23:43,"642 Elm St, Atlanta, GA 30301"
194367,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/02/19 20:03,"99 Jackson St, San Francisco, CA 94016"
194368,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/08/19 16:36,"831 Walnut St, Los Angeles, CA 90001"
194369,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,3,,05/22/19 07:29,"298 4th St, Austin, TX 73301"
194370,$i$P$h$o$n$e$,1,£700,05/29/19 08:41,"697 Maple St, Los Angeles, CA 90001"
194370,$T$h$i$n$k$P$a$d$ $L$a$p$t$o$p$,1,£999.99,05/29/19 08:41,"697 Maple St, Los Angeles, CA 90001"
194371,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/04/19 19:37,"817 Dogwood St, San Francisco, CA 94016"
194372,$i$P$h$o$n$e$,1,£700,05/27/19 07:58,"240 Spruce St, Austin, TX 73301"
194373,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/07/19 22:51,"500 Chestnut St, Seattle, WA 98101"
194374,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/20/19 20:03,"215 Hill St, Atlanta, GA 30301"
194375,$2$0$i$n$ $M$o$n$i$t$o$r$,1,£109.99,05/25/19 16:05,"602 Washington St, New York City, NY 10001"
194376,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/02/19 14:32,"304 7th St, Los Angeles, CA 90001"
194377,$i$P$h$o$n$e$,1,£700,05/27/19 19:21,"565 Wilson St, San Francisco, CA 94016"
194378,$G$o$o$g$l$e$ $P$h$o$n$e$,1,£600,05/23/19 16:07,"865 Jackson St, San Francisco, CA 94016"
194378,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/23/19 16:07,"865 Jackson St, San Francisco, CA 94016"
194379,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/03/19 18:46,"197 Dogwood St, Los Angeles, CA 90001"
194380,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/05/19 12:05,"589 2nd St, Los Angeles, CA 90001"
194381,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/23/19 01:57,"853 Hickory St, San Francisco, CA 94016"
194382,$V$a$r$e$e$b$a$d$d$ $P$h$o$n$e$,1,£400,05/20/19 14:54,"897 Wilson St, San Francisco, CA 94016"
194382,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/20/19 14:54,"897 Wilson St, San Francisco, CA 94016"
194383,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/09/19 20:31,"384 Ridge St, San Francisco, CA 94016"
194384,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/07/19 04:18,"181 Meadow St, Boston, MA 02215"
194385,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/31/19 19:13,"399 12th St, San Francisco, CA 94016"
194386,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/13/19 19:10,"110 Church St, Boston, MA 02215"
194387,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/25/19 11:31,"477 Highland St, Los Angeles, CA 90001"
194388,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/19/19 13:24,"724 Wilson St, Los Angeles, CA 90001"
194389,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,£3.84,05/30/19 10:13,"7 9th St, Seattle, WA 98101"
194390,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/20/19 18:51,"83 Chestnut St, New York City, NY 10001"
194391,$i$P$h$o$n$e$,1,£700,05/01/19 13:38,"906 4th St, New York City, NY 10001"
194392,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/06/19 18:11,"640 South St, Boston, MA 02215"
194393,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/24/19 18:45,"852 Center St, Boston, MA 02215"
194394,$i$P$h$o$n$e$,1,£700,05/10/19 17:14,"888 Spruce St, San Francisco, CA 94016"
194395,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/20/19 09:57,"434 Pine St, Seattle, WA 98101"
194396,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/14/19 02:41,"788 8th St, San Francisco, CA 94016"
194397,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/16/19 03:03,"542 North St, San Francisco, CA 94016"
194398,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/07/19 20:03,"513 Washington St, Portland, OR 97035"
194399,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,2,£14.95,05/22/19 18:58,"569 Forest St, San Francisco, CA 94016"
194400,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/31/19 11:37,"860 Cherry St, Los Angeles, CA 90001"
194401,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/22/19 09:47,"475 9th St, Los Angeles, CA 90001"
194402,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/29/19 09:28,"408 Lake St, San Francisco, CA 94016"
194403,$i$P$h$o$n$e$,1,£700,05/08/19 20:21,"197 11th St, Los Angeles, CA 90001"
194404,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/10/19 20:59,"744 Lincoln St, Austin, TX 73301"
194405,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/25/19 10:19,"91 Lake St, Dallas, TX 75001"
194406,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,3,£3.84,05/15/19 16:06,"127 Johnson St, San Francisco, CA 94016"
194407,$L$i$g$h$t$n$i$n$g$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£14.95,05/11/19 09:47,"191 Center St, Portland, OR 97035"
194408,$B$o$s$e$ $S$o$u$n$d$S$p$o$r$t$ $H$e$a$d$p$h$o$n$e$s$,1,£99.99,05/24/19 15:59,"523 Park St, Boston, MA 02215"
194409,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,2,,05/15/19 20:19,"325 North St, Los Angeles, CA 90001"
194410,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/14/19 17:07,"702 Elm St, Seattle, WA 98101"
194411,$2$7$i$n$ $4$K$ $G$a$m$i$n$g$ $M$o$n$i$t$o$r$,1,£389.99,05/08/19 10:45,"593 4th St, Seattle, WA 98101"
194412,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/12/19 10:32,"942 6th St, Dallas, TX 75001"
194413,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/14/19 11:55,"612 2nd St, Los Angeles, CA 90001"
194414,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,3,£11.95,05/22/19 09:06,"609 Meadow St, Los Angeles, CA 90001"
194415,$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,£3.84,05/17/19 13:44,"824 Pine St, San Francisco, CA 94016"
194416,$G$o$o$g$l$e$ $P$h$o$n$e$,1,£600,05/03/19 08:35,"992 Sunset St, New York City, NY 10001"
194416,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,1,£11.95,05/03/19 08:35,"992 Sunset St, New York City, NY 10001"
194417,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/04/19 06:27,"87 Cherry St, San Francisco, CA 94016"
194418,$U$S$B$-$C$ $C$h$a$r$g$i$n$g$ $C$a$b$l$e$,2,£11.95,05/25/19 17:32,"651 Pine St, Portland, ME 04101"
194419,$W$i$r$e$d$ $H$e$a$d$p$h$o$n$e$s$,1,£11.99,05/23/19 06:51,"360 Cedar St, New York City, NY 10001"
194420,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/09/19 11:05,"27 South St, New York City, NY 10001"
194421,$A$A$A$ $B$a$t$t$e$r$i$e$s$ $($4$-$p$a$c$k$)$,1,,05/12/19 07:45,"823 Jefferson St, Austin, TX 73301"
194422,$A$p$p$l$e$ $A$i$r$p$o$d$s$ $H$e$a$d$p$h$o$n$e$s$,1,£150,05/31/19 14:01,"319 Walnut St, Dallas, TX 75001"
194423,$2$7$i$n$ $F$H$D$ $M$o$n$i$t$o$r$,1,£149.99,05/22/19 19:54,"212 Chestnut St, New York City, NY 10001"
